date_time,admin1,admin2,admin3,school,sex,age,grade,age_group,haldo_sel,haldo_literacy,_uuid,location,protection_status,disability,round,aser_literacy,aser_numeracy
2023-06-07,7,703.0,70301.0,school05,0,8,1.0,6-10,0.5,0.4818181818181818,3438119399416633533,,,,,,
2023-06-07,7,703.0,70301.0,school06,0,8,1.0,6-10,0.375,0.4318181818181818,15814044852483392607,,,,,,
2023-06-10,7,703.0,70301.0,school07,0,9,2.0,6-10,1.0,0.5409090909090909,9511038575963877585,,,,,,
2023-06-10,7,703.0,70301.0,school08,0,9,2.0,6-10,0.8333333333333333,0.4772727272727273,3681702009541168448,,,,,,
2023-06-10,7,703.0,70301.0,school09,0,9,2.0,6-10,1.0,0.4318181818181817,3852446196967588817,,,,,,
2023-06-10,7,703.0,70301.0,school01,0,10,3.0,6-10,0.8333333333333333,0.509090909090909,17241889764713885664,,,,,,
2023-06-10,7,703.0,70301.0,school02,0,10,3.0,6-10,1.0,0.5,3999479020169600750,,,,,,
2023-06-10,7,703.0,70301.0,school03,0,10,3.0,6-10,0.8333333333333333,0.5,14543219007258994098,,,,,,
2023-06-10,7,703.0,70301.0,school04,0,11,4.0,11-14,0.8,0.5045454545454545,15827930618780475101,,,,,,
2023-06-10,7,703.0,70301.0,school05,0,11,4.0,11-14,0.8,0.5045454545454545,17035240034448841936,,,,,,
2023-06-11,7,703.0,70301.0,school06,0,11,4.0,11-14,0.8,0.5136363636363637,12153507846080175844,,,,,,
2023-06-11,7,703.0,70301.0,school07,0,11,4.0,11-14,0.8,0.45,9541592368594463386,,,,,,
2023-06-11,7,703.0,70301.0,school08,0,12,5.0,11-14,1.0,0.509090909090909,2527920758450154835,,,,,,
2023-06-11,7,703.0,70301.0,school09,0,12,4.0,11-14,1.0,0.5,7073879138906463139,,,,,,
2023-06-11,7,703.0,70301.0,school01,0,12,5.0,11-14,1.0,0.5,10994676266317180043,,,,,,
2023-05-24,11,1101.0,110100.0,school02,1,7,1.0,6-10,0.4166666666666667,0.225,12686692007360596213,,,,,,
2023-06-07,7,703.0,70304.0,school03,1,7,1.0,6-10,0.7878787878787878,0.4068181818181818,9064929038718680260,,,,,,
2023-06-07,7,703.0,70304.0,school04,1,7,1.0,6-10,0.611111111111111,0.4409090909090909,13358883757451308271,,,,,,
2023-06-07,7,703.0,70304.0,school05,1,7,1.0,6-10,0.7222222222222222,0.4045454545454545,3108729061412515768,,,,,,
2023-05-25,11,1101.0,110100.0,school06,1,7,1.0,6-10,0.375,0.3818181818181818,353721674202414079,,,,,,
2023-05-24,11,1101.0,110100.0,school07,1,7,1.0,6-10,0.4375,0.4318181818181818,458900004183415910,,,,,,
2023-05-25,11,1101.0,110100.0,school08,1,8,1.0,6-10,0.25,0.025,14518849147318839296,,,,,,
2023-05-25,11,1101.0,110100.0,school09,1,8,1.0,6-10,0.3888888888888889,0.05,5285377922700632461,,,,,,
2023-05-24,11,1101.0,110100.0,school01,1,8,1.0,6-10,0.25,0.1,2230295534041160862,,,,,,
2023-06-06,7,703.0,70304.0,school02,1,8,2.0,6-10,0.9,0.5,311365870555729702,,,,,,
2023-06-07,7,703.0,70304.0,school03,1,8,2.0,6-10,0.9,0.5,18310797759451790284,,,,,,
2023-06-07,7,703.0,70304.0,school04,1,8,2.0,6-10,0.6666666666666666,0.4454545454545454,18140332771229008096,,,,,,
2023-06-07,7,703.0,70304.0,school05,1,8,1.0,6-10,0.6212121212121212,0.5590909090909091,6624765822023566724,,,,,,
2023-05-24,11,1101.0,110100.0,school06,1,9,1.0,6-10,0.6666666666666666,0.3818181818181818,11555493139353303336,,,,,,
2023-06-10,7,703.0,70304.0,school07,1,9,2.0,6-10,0.8090909090909091,0.4636363636363636,16063763530268383595,,,,,,
2023-06-10,7,703.0,70304.0,school08,1,9,2.0,6-10,0.9,0.5136363636363637,9251256830486879551,,,,,,
2023-06-10,7,703.0,70304.0,school09,1,9,2.0,6-10,0.9090909090909092,0.509090909090909,10141826517385731566,,,,,,
2023-04-17,11,1101.0,110100.0,school01,1,9,0.0,6-10,0.5,0.125,6451142926776363196,,,,,,
2023-05-24,11,1101.0,110100.0,school02,1,9,1.0,6-10,0.6666666666666666,0.3818181818181818,4107396223666743840,,,,,,
2023-05-25,11,1101.0,110100.0,school03,1,10,0.0,6-10,0.8888888888888888,0.4318181818181818,3988710598130849817,,,,,,
2023-05-24,11,1101.0,110100.0,school04,1,10,2.0,6-10,0.611111111111111,0.4068181818181818,12255489536708172683,,,,,,
2023-05-24,11,1101.0,110100.0,school05,1,10,3.0,6-10,0.3888888888888889,0.025,10237307367913376596,,,,,,
2023-06-10,7,703.0,70304.0,school06,1,10,3.0,6-10,1.0,0.5,10021311707390603893,,,,,,
2023-06-10,7,703.0,70304.0,school07,1,10,3.0,6-10,0.9545454545454546,0.5136363636363637,16607914893055065258,,,,,,
2023-06-10,7,703.0,70304.0,school08,1,10,2.0,6-10,0.9,0.5,15829943116654598449,,,,,,
2023-06-11,7,703.0,70304.0,school09,1,11,4.0,11-14,0.8,0.5,13588087690433633857,,,,,,
2023-06-11,7,703.0,70304.0,school01,1,11,4.0,11-14,1.0,0.5,8443296902283154055,,,,,,
2023-06-11,7,703.0,70304.0,school02,1,11,4.0,11-14,1.0,0.5,7856170991235517340,,,,,,
2023-05-24,11,1101.0,110100.0,school03,1,11,3.0,11-14,0.375,0.175,12149246219576095665,,,,,,
2023-05-24,11,1101.0,110100.0,school04,1,11,2.0,11-14,0.4545454545454545,0.3818181818181818,16958533264079930640,,,,,,
2023-05-24,11,1101.0,110100.0,school05,1,11,2.0,11-14,0.5,0.4318181818181818,5701839876534955488,,,,,,
2023-06-11,7,703.0,70304.0,school06,1,12,5.0,11-14,0.8333333333333333,0.5,17733868650964891830,,,,,,
2023-05-25,11,1101.0,110100.0,school07,1,12,1.0,11-14,0.4375,0.3818181818181818,428932799411516988,,,,,,
2023-05-24,11,1101.0,110100.0,school08,1,12,3.0,11-14,0.5555555555555556,0.4318181818181818,16733064637575058073,,,,,,
2023-05-25,11,1101.0,110100.0,school09,1,12,3.0,11-14,0.611111111111111,0.4318181818181818,12197445191769179329,,,,,,
2023-06-11,7,703.0,70304.0,school01,1,12,5.0,11-14,0.8,0.5,15180853122017867521,,,,,,
2023-06-10,7,703.0,70304.0,school02,1,12,5.0,11-14,0.7878787878787878,0.5,14423629556435740905,,,,,,
2023-06-11,7,703.0,70304.0,school03,1,12,5.0,11-14,0.7878787878787878,0.5,11119604739164442343,,,,,,
2023-05-25,11,1101.0,110100.0,school04,0,7,0.0,6-10,0.375,0.3818181818181818,916639814262484995,,,,,,
2023-05-24,11,1101.0,110100.0,school05,0,7,0.0,6-10,0.4285714285714285,0.3568181818181818,3971527144660214262,,,,,,
2023-05-25,11,1101.0,110100.0,school06,0,7,0.0,6-10,0.2857142857142857,0.15,18291152812757112550,,,,,,
2023-06-07,7,703.0,70304.0,school07,0,7,1.0,6-10,0.9444444444444444,0.4318181818181818,15203124580588312421,,,,,,
2023-05-24,11,1101.0,110100.0,school08,0,8,0.0,6-10,0.4375,0.15,3661237197723328396,,,,,,
2023-05-25,11,1101.0,110100.0,school09,0,8,1.0,6-10,0.5416666666666666,0.175,13589165315205664241,,,,,,
2023-05-24,11,1101.0,110100.0,school01,0,8,2.0,6-10,0.3888888888888889,0.05,5116675598583684289,,,,,,
2023-06-07,7,703.0,70304.0,school02,0,8,2.0,6-10,0.9,0.5136363636363637,13573308068368491707,,,,,,
2023-06-07,7,703.0,70304.0,school03,0,8,2.0,6-10,1.0,0.5136363636363637,11199028946950764849,,,,,,
2023-06-07,7,703.0,70304.0,school04,0,8,2.0,6-10,0.7222222222222222,0.509090909090909,12248225138856165212,,,,,,
2023-05-24,11,1101.0,110100.0,school05,0,9,1.0,6-10,0.6666666666666666,0.5045454545454546,14400891188920196358,,,,,,
2023-05-24,11,1101.0,110100.0,school06,0,9,0.0,6-10,0.4285714285714285,0.05,8754653783161920403,,,,,,
2023-06-10,7,703.0,70304.0,school07,0,9,2.0,6-10,0.875,0.4818181818181818,15664647569886327968,,,,,,
2023-06-10,7,703.0,70304.0,school08,0,9,2.0,6-10,46.23863636363637,0.4818181818181818,13780929607926066142,,,,,,
2023-06-10,7,703.0,70304.0,school09,0,9,2.0,6-10,0.9,0.4704545454545454,10843949998032949631,,,,,,
2023-06-10,7,703.0,70304.0,school01,0,9,2.0,6-10,0.9,0.5045454545454546,16391263945295691344,,,,,,
2023-05-28,11,1101.0,110100.0,school02,0,9,1.0,6-10,1.0,0.3568181818181818,5752631345727691748,,,,,,
2023-05-28,11,1101.0,110100.0,school03,0,9,1.0,6-10,1.0,0.3568181818181818,18445488338878704186,,,,,,
2023-06-10,7,703.0,70304.0,school04,0,10,3.0,6-10,1.0,0.509090909090909,4053214254921222016,,,,,,
2023-06-10,7,703.0,70304.0,school05,0,10,3.0,6-10,1.0,0.5227272727272727,209178791891402873,,,,,,
2023-06-10,7,703.0,70304.0,school06,0,10,3.0,6-10,1.0,0.5181818181818182,2887891763909473569,,,,,,
2023-05-25,11,1101.0,110100.0,school07,0,10,3.0,6-10,0.3125,0.125,15314089964556438714,,,,,,
2023-05-25,11,1101.0,110100.0,school08,0,10,2.0,6-10,0.5757575757575758,0.4318181818181818,13920900809722074886,,,,,,
2023-05-25,11,1101.0,110100.0,school09,0,10,0.0,6-10,0.611111111111111,0.4318181818181818,15242800043092419759,,,,,,
2023-05-24,11,1101.0,110100.0,school01,0,11,1.0,11-14,0.7777777777777777,0.5454545454545454,12170469754311891518,,,,,,
2023-05-24,11,1101.0,110100.0,school02,0,11,1.0,11-14,0.7777777777777777,0.5454545454545454,17952931062807349210,,,,,,
2023-05-28,11,1101.0,110100.0,school03,0,11,2.0,11-14,1.0,0.4318181818181818,4472999998040459714,,,,,,
2023-05-24,11,1101.0,110100.0,school04,0,11,2.0,11-14,0.8333333333333333,0.4636363636363636,10659640792742295679,,,,,,
2023-05-24,11,1101.0,110100.0,school05,0,11,2.0,11-14,0.8333333333333333,0.4636363636363636,3202350730904862021,,,,,,
2023-06-11,7,703.0,70304.0,school06,0,11,5.0,11-14,0.9,0.5,14339612671509264438,,,,,,
2023-06-11,7,703.0,70304.0,school07,0,11,5.0,11-14,0.9,0.4318181818181818,14189932531073525085,,,,,,
2023-06-11,7,703.0,70304.0,school08,0,11,5.0,11-14,1.0,0.5,3322003606196883720,,,,,,
2023-06-11,7,703.0,70304.0,school09,0,12,4.0,11-14,0.8333333333333333,0.5,4149952993993056158,,,,,,
2023-06-11,7,703.0,70304.0,school01,0,12,4.0,11-14,0.8,0.5363636363636364,16302105327243127541,,,,,,
2023-06-11,7,703.0,70304.0,school02,0,12,4.0,11-14,1.0,0.4681818181818182,6274456610939311729,,,,,,
2023-05-28,11,1101.0,110100.0,school03,0,12,1.0,11-14,1.0,0.5272727272727273,3261991568204585383,,,,,,
2023-05-24,11,1101.0,110100.0,school04,0,12,2.0,11-14,0.5238095238095238,0.4318181818181818,9686757204889531921,,,,,,
2023-05-25,11,1101.0,110100.0,school05,0,12,0.0,11-14,0.7222222222222222,0.075,14875791494507861003,,,,,,
2023-05-30,7,700.0,70005.0,school06,1,7,0.0,6-10,1.0,0.5204545454545455,7029024187900389103,,,,,,
2023-05-30,7,700.0,70005.0,school07,1,7,0.0,6-10,1.0,0.5204545454545455,1766470873225761833,,,,,,
2023-05-06,7,700.0,70005.0,school08,1,9,2.0,6-10,0.8333333333333333,0.4045454545454545,4919223278405465370,,,,,,
2023-05-07,7,700.0,70005.0,school09,1,9,2.0,6-10,0.8333333333333333,0.4045454545454545,17103889357186481292,,,,,,
2023-05-31,7,700.0,70005.0,school01,1,11,4.0,11-14,0.9,0.5,7913526048892525589,,,,,,
2023-06-03,7,700.0,70005.0,school02,1,11,4.0,11-14,0.9,0.5,9898803053491370261,,,,,,
2023-05-08,7,700.0,70005.0,school03,1,12,4.0,11-14,1.0,0.5045454545454545,6920538163215204064,,,,,,
2023-05-06,7,700.0,70005.0,school04,0,7,0.0,6-10,0.7045454545454546,0.175,14542016312481996549,,,,,,
2023-05-06,7,700.0,70005.0,school05,0,7,0.0,6-10,0.7045454545454546,0.175,3747659429484691943,,,,,,
2023-05-31,7,700.0,70005.0,school06,0,9,0.0,6-10,0.9,0.075,11838889168273588293,,,,,,
2023-05-30,7,700.0,70005.0,school07,0,9,0.0,6-10,0.9,0.075,14672671582385401188,,,,,,
2023-05-08,7,700.0,70005.0,school08,0,12,3.0,11-14,0.9,0.5,7110490713429868669,,,,,,
2023-05-07,7,700.0,70005.0,school09,0,12,3.0,11-14,0.9,0.5,15673327711403850516,,,,,,
2023-05-08,7,700.0,70005.0,school01,0,12,3.0,11-14,1.0,0.4818181818181818,3177787557180166138,,,,,,
2023-05-25,11,1101.0,110100.0,school02,1,7,0.0,6-10,1.0,0.5045454545454545,2856757541092238958,,,,,,
2023-05-21,11,1101.0,110100.0,school03,0,7,0.0,6-10,1.0,0.1977272727272727,6808971934874748979,,,,,,
2023-05-21,11,1101.0,110100.0,school04,1,7,0.0,6-10,1.0,0.3568181818181818,16494159272398221716,,,,,,
2023-05-21,11,1101.0,110100.0,school05,1,7,0.0,6-10,1.0,0.075,2375709200331504113,,,,,,
2023-05-06,7,700.0,70005.0,school06,1,7,1.0,6-10,1.0,0.5363636363636364,7882002796609054626,,,,,,
2023-05-06,7,700.0,70005.0,school07,1,7,1.0,6-10,1.0,0.5363636363636364,14051592708737186608,,,,,,
2023-05-21,11,1101.0,110100.0,school08,1,8,1.0,6-10,1.0,0.075,10842620858875093263,,,,,,
2023-05-25,11,1101.0,110100.0,school09,1,8,2.0,6-10,1.0,0.5,3795506215099765186,,,,,,
2023-05-25,11,1101.0,110100.0,school01,1,8,2.0,6-10,1.0,0.5,6875526836542650444,,,,,,
2023-05-25,11,1101.0,110100.0,school02,1,8,1.0,6-10,1.0,0.5181818181818182,4245726169147590802,,,,,,
2023-05-31,7,700.0,70005.0,school03,1,9,1.0,6-10,1.0,0.509090909090909,3948431212299987378,,,,,,
2023-05-30,7,700.0,70005.0,school04,1,9,1.0,6-10,1.0,0.509090909090909,6111082908768114455,,,,,,
2023-05-21,11,1101.0,110100.0,school05,1,9,3.0,6-10,1.0,0.4545454545454545,5007678140615224037,,,,,,
2023-05-22,11,1101.0,110100.0,school06,1,9,2.0,6-10,1.0,0.5,10817888596568720177,,,,,,
2023-05-25,11,1101.0,110100.0,school07,1,9,2.0,6-10,1.0,0.4318181818181818,8446275373467836740,,,,,,
2023-05-25,11,1101.0,110100.0,school08,1,10,2.0,6-10,1.0,0.509090909090909,13740897282887773333,,,,,,
2023-05-22,11,1101.0,110100.0,school09,1,10,2.0,6-10,1.0,0.4977272727272727,13328478030054855632,,,,,,
2023-05-22,11,1101.0,110100.0,school01,1,10,2.0,6-10,1.0,0.125,1802733074530928388,,,,,,
2023-05-08,7,700.0,70005.0,school02,1,11,3.0,11-14,1.0,0.5,14285321924244993978,,,,,,
2023-05-08,7,700.0,70005.0,school03,1,11,3.0,11-14,1.0,0.5,15321971309869528260,,,,,,
2023-05-25,11,1101.0,110100.0,school04,1,11,5.0,11-14,1.0,0.5,17933864917350730745,,,,,,
2023-05-22,11,1101.0,110100.0,school05,1,11,2.0,11-14,1.0,0.5136363636363637,1603687856374976442,,,,,,
2023-05-22,11,1101.0,110100.0,school06,1,11,2.0,11-14,1.0,0.5,13549750261551872227,,,,,,
2023-05-21,11,1101.0,110100.0,school07,1,12,3.0,11-14,1.0,0.4136363636363636,11166933405353461446,,,,,,
2023-05-21,11,1101.0,110100.0,school08,1,12,3.0,11-14,1.0,0.4068181818181818,4483196885728497133,,,,,,
2023-05-22,11,1101.0,110100.0,school09,1,12,6.0,11-14,1.0,0.5045454545454545,14442029313423327736,,,,,,
2023-05-08,7,700.0,70005.0,school01,0,7,1.0,6-10,1.0,0.4590909090909091,368983768224823036,,,,,,
2023-05-30,7,700.0,70005.0,school02,0,7,1.0,6-10,1.0,0.4590909090909091,16734228581241724959,,,,,,
2023-05-25,11,1101.0,110100.0,school03,0,8,1.0,6-10,1.0,0.4977272727272727,18113853748003552496,,,,,,
2023-05-25,11,1101.0,110100.0,school04,0,8,1.0,6-10,1.0,0.4318181818181818,3195502762631857400,,,,,,
2023-05-25,11,1101.0,110100.0,school05,0,8,0.0,6-10,1.0,0.4272727272727272,997032872880657858,,,,,,
2023-05-07,7,700.0,70005.0,school06,0,9,1.0,6-10,1.0,0.5,16784284834025736660,,,,,,
2023-05-07,7,700.0,70005.0,school07,0,9,1.0,6-10,1.0,0.5,9735315148797086725,,,,,,
2023-05-25,11,1101.0,110100.0,school08,0,9,1.0,6-10,1.0,0.5136363636363637,17297449328580560024,,,,,,
2023-05-22,11,1101.0,110100.0,school09,0,9,3.0,6-10,1.0,0.4318181818181818,14310017497969330954,,,,,,
2023-05-25,11,1101.0,110100.0,school01,0,9,2.0,6-10,1.0,0.4636363636363636,4291104008783689737,,,,,,
2023-05-22,11,1101.0,110100.0,school02,0,10,2.0,6-10,0.8,0.5136363636363637,2120306366840867332,,,,,,
2023-05-22,11,1101.0,110100.0,school03,0,10,3.0,6-10,1.0,0.509090909090909,4798680998720949171,,,,,,
2023-05-22,11,1101.0,110100.0,school04,0,10,3.0,6-10,0.9,0.5181818181818182,2364746017461190236,,,,,,
2023-06-03,7,700.0,70005.0,school05,0,11,3.0,11-14,1.0,0.5,1211836732791896674,,,,,,
2023-06-03,7,700.0,70005.0,school06,0,11,3.0,11-14,1.0,0.5,14734681276101840294,,,,,,
2023-05-22,11,1101.0,110100.0,school07,0,11,4.0,11-14,1.0,0.509090909090909,3683380749612615745,,,,,,
2023-05-22,11,1101.0,110100.0,school08,0,11,4.0,11-14,1.0,0.509090909090909,11042449323698742004,,,,,,
2023-05-22,11,1101.0,110100.0,school09,0,11,5.0,11-14,1.0,0.5318181818181817,17782964670894205429,,,,,,
2023-05-25,11,1101.0,110100.0,school01,0,11,4.0,11-14,1.0,0.5136363636363637,1888707436356710468,,,,,,
2023-06-03,7,700.0,70005.0,school02,1,7,1.0,6-10,0.6666666666666666,0.175,13227113427008872764,,,,,,
2023-06-03,7,700.0,70005.0,school03,1,7,1.0,6-10,0.6666666666666666,0.175,17154326867760861967,,,,,,
2023-06-04,7,700.0,70005.0,school04,1,7,0.0,6-10,0.8545454545454545,0.5272727272727273,5769391349849339909,,,,,,
2023-06-04,7,700.0,70005.0,school05,1,7,1.0,6-10,0.8333333333333333,0.5590909090909091,6410035365445550414,,,,,,
2023-05-31,11,1103.0,110300.0,school06,1,7,1.0,6-10,0.375,0.4227272727272727,17058271647190619628,,,,,,
2023-05-31,11,1103.0,110300.0,school07,1,7,0.0,6-10,0.3125,0.4318181818181818,589017115558692060,,,,,,
2023-05-31,11,1103.0,110300.0,school08,1,7,0.0,6-10,0.3125,0.4318181818181818,13795418665171318851,,,,,,
2023-06-04,7,700.0,70005.0,school09,1,8,1.0,6-10,0.6212121212121212,0.4318181818181818,8032978994256480010,,,,,,
2023-06-04,7,700.0,70005.0,school01,1,8,1.0,6-10,0.6545454545454545,0.4318181818181818,8089697585620326459,,,,,,
2023-06-04,7,700.0,70005.0,school02,1,8,1.0,6-10,0.8,0.4318181818181818,10733118932313414634,,,,,,
2023-05-31,11,1103.0,110300.0,school03,1,8,1.0,6-10,0.5,0.5227272727272727,11534485150612188934,,,,,,
2023-06-06,11,1103.0,110300.0,school04,1,8,2.0,6-10,0.9,0.5045454545454545,17997535695470254396,,,,,,
2023-06-06,11,1103.0,110300.0,school05,1,8,1.0,6-10,0.3125,0.4772727272727273,5895704389155003084,,,,,,
2023-06-05,7,700.0,70005.0,school06,1,9,2.0,6-10,0.6666666666666666,0.5045454545454545,1179198679378762194,,,,,,
2023-06-05,7,700.0,70005.0,school07,1,9,2.0,6-10,0.9,0.5,4445560324752134571,,,,,,
2023-06-05,7,700.0,70005.0,school08,1,9,2.0,6-10,0.9,0.5,5081100260432543871,,,,,,
2023-05-30,11,1103.0,110300.0,school09,1,9,2.0,6-10,0.6041666666666666,0.5,16959449902285283739,,,,,,
2023-05-30,11,1103.0,110300.0,school01,1,9,2.0,6-10,0.6166666666666667,0.45,14357350861715886718,,,,,,
2023-05-31,11,1103.0,110300.0,school02,1,9,1.0,6-10,0.5757575757575758,0.509090909090909,9870455080674675930,,,,,,
2023-05-31,11,1103.0,110300.0,school03,1,10,2.0,6-10,0.8333333333333333,0.4272727272727272,8049351261080442403,,,,,,
2023-06-05,7,700.0,70005.0,school04,1,10,3.0,6-10,0.8,0.5,747946064083388545,,,,,,
2023-06-05,7,700.0,70005.0,school05,1,10,3.0,6-10,1.0,0.5,6048829923810619982,,,,,,
2023-06-05,7,700.0,70005.0,school06,1,10,3.0,6-10,0.9,0.5,11534448459042932383,,,,,,
2023-05-31,11,1103.0,110300.0,school07,1,10,2.0,6-10,0.8545454545454545,0.5,9346721755120107953,,,,,,
2023-06-01,11,1103.0,110300.0,school08,1,10,2.0,6-10,0.7,0.4727272727272727,17167898262231266646,,,,,,
2023-06-05,7,700.0,70005.0,school09,1,11,3.0,11-14,0.9,0.15,11482176064595395218,,,,,,
2023-06-05,7,700.0,70005.0,school01,1,11,3.0,11-14,0.9,0.15,191269300599817494,,,,,,
2023-06-06,7,700.0,70005.0,school02,1,11,4.0,11-14,0.8,0.5181818181818182,7886496365376654709,,,,,,
2023-06-06,7,700.0,70005.0,school03,1,11,3.0,11-14,0.8,0.5181818181818182,955352847258591876,,,,,,
2023-05-31,11,1103.0,110300.0,school04,1,11,4.0,11-14,0.7444444444444445,0.5,10815039777236094502,,,,,,
2023-05-30,11,1103.0,110300.0,school05,1,11,4.0,11-14,0.7545454545454545,0.5,659830300672548462,,,,,,
2023-06-06,11,1103.0,110300.0,school06,1,11,2.0,11-14,0.6666666666666666,0.5045454545454545,17352734900739782845,,,,,,
2023-06-05,11,1103.0,110300.0,school07,1,11,2.0,11-14,0.6666666666666666,0.5045454545454545,9619764483486111581,,,,,,
2023-06-06,7,700.0,70005.0,school08,1,12,4.0,11-14,0.8,0.5,328928591608210560,,,,,,
2023-06-06,7,700.0,70005.0,school09,1,12,5.0,11-14,0.9,0.5,11425205870729240580,,,,,,
2023-06-06,7,700.0,70005.0,school01,1,12,4.0,11-14,0.8,0.5,7935591967716509547,,,,,,
2023-05-25,11,1103.0,110300.0,school02,1,12,3.0,11-14,0.8500000000000001,0.5045454545454545,15838295711553141393,,,,,,
2023-05-25,11,1103.0,110300.0,school03,1,12,3.0,11-14,0.8500000000000001,0.5045454545454545,5504525453028856301,,,,,,
2023-05-30,11,1103.0,110300.0,school04,1,12,3.0,11-14,0.8545454545454545,0.5,10402135533595872803,,,,,,
2023-05-30,11,1103.0,110300.0,school05,1,12,4.0,11-14,0.7545454545454545,0.5,16549805436362582430,,,,,,
2023-05-30,11,1103.0,110300.0,school06,0,7,0.0,6-10,0.5416666666666666,0.4818181818181818,18166116630858980841,,,,,,
2023-05-30,11,1103.0,110300.0,school07,0,7,0.0,6-10,0.5416666666666666,0.4818181818181818,572715354775513797,,,,,,
2023-05-31,11,1103.0,110300.0,school08,0,7,1.0,6-10,0.6666666666666666,0.4727272727272727,15531711590926464476,,,,,,
2023-06-04,7,700.0,70005.0,school09,0,7,1.0,6-10,0.7424242424242424,0.4727272727272727,7834777726480070454,,,,,,
2023-06-04,7,700.0,70005.0,school01,0,7,0.0,6-10,0.6212121212121212,0.4159090909090909,2854035953770955123,,,,,,
2023-06-04,7,700.0,70005.0,school02,0,7,1.0,6-10,0.6041666666666666,0.4068181818181818,2694110248283761076,,,,,,
2023-06-06,11,1103.0,110300.0,school03,0,8,1.0,6-10,0.7083333333333333,0.509090909090909,9702898694516201616,,,,,,
2023-06-06,11,1103.0,110300.0,school04,0,8,1.0,6-10,0.7083333333333333,0.5181818181818182,832484717566220597,,,,,,
2023-05-31,11,1103.0,110300.0,school05,0,8,2.0,6-10,1.0,0.509090909090909,913627368679304386,,,,,,
2023-06-04,7,700.0,70005.0,school06,0,8,1.0,6-10,0.7321428571428572,0.4068181818181818,1423477487227671495,,,,,,
2023-06-04,7,700.0,70005.0,school07,0,8,1.0,6-10,1.0,0.15,18388096970404037364,,,,,,
2023-06-04,7,700.0,70005.0,school08,0,8,1.0,6-10,0.4375,0.15,17536226064363874506,,,,,,
2023-06-04,7,700.0,70005.0,school09,0,9,1.0,6-10,0.625,0.5227272727272727,13646859081717311068,,,,,,
2023-06-04,7,700.0,70005.0,school01,0,9,1.0,6-10,0.625,0.5227272727272727,16259328898356249011,,,,,,
2023-06-05,7,700.0,70005.0,school02,0,9,2.0,6-10,0.9,0.5227272727272727,12903015242576187761,,,,,,
2023-05-31,11,1103.0,110300.0,school03,0,9,2.0,6-10,0.5238095238095238,0.4272727272727272,11231392487602440857,,,,,,
2023-06-01,11,1103.0,110300.0,school04,0,9,2.0,6-10,0.3888888888888889,0.4818181818181818,6740535150563484035,,,,,,
2023-05-30,11,1103.0,110300.0,school05,0,9,2.0,6-10,0.7375,0.509090909090909,7542482822789487396,,,,,,
2023-06-05,7,700.0,70005.0,school06,0,10,3.0,6-10,0.9,0.5,6056942331075654279,,,,,,
2023-06-05,7,700.0,70005.0,school07,0,10,3.0,6-10,0.9,0.5,17299713113054973565,,,,,,
2023-06-05,7,700.0,70005.0,school08,0,10,3.0,6-10,0.9,0.5,4063445535275714340,,,,,,
2023-06-01,11,1103.0,110300.0,school09,0,10,1.0,6-10,0.788888888888889,0.4613636363636363,6084678495019873219,,,,,,
2023-05-30,11,1103.0,110300.0,school01,0,10,2.0,6-10,0.8375,0.509090909090909,9820731550190582916,,,,,,
2023-06-01,11,1103.0,110300.0,school02,0,10,2.0,6-10,0.6212121212121212,0.5045454545454545,4392373613450802814,,,,,,
2023-05-30,11,1103.0,110300.0,school03,0,11,2.0,11-14,0.6212121212121212,0.4772727272727273,862848803713077785,,,,,,
2023-05-30,11,1103.0,110300.0,school04,0,11,4.0,11-14,1.0,0.5,18391052264112007361,,,,,,
2023-05-31,11,1103.0,110300.0,school05,0,11,2.0,11-14,0.8444444444444444,0.5,6275489975174344429,,,,,,
2023-06-06,7,700.0,70005.0,school06,0,11,4.0,11-14,0.8,0.5045454545454545,3030308712838709584,,,,,,
2023-06-06,7,700.0,70005.0,school07,0,11,4.0,11-14,0.8,0.5,2863496807135250457,,,,,,
2023-06-06,7,700.0,70005.0,school08,0,11,4.0,11-14,0.8,0.525,12174652749030096273,,,,,,
2023-05-31,11,1103.0,110300.0,school09,0,12,2.0,11-14,0.9375,0.4590909090909091,1439132876778055773,,,,,,
2023-05-30,11,1103.0,110300.0,school01,0,12,4.0,11-14,1.0,0.5,6216000335987786405,,,,,,
2023-05-30,11,1103.0,110300.0,school02,0,12,4.0,11-14,0.9,0.5,12223006909668633899,,,,,,
2023-06-06,7,700.0,70005.0,school03,0,12,5.0,11-14,0.8,0.5045454545454545,17178672508641283496,,,,,,
2023-06-06,7,700.0,70005.0,school04,0,12,5.0,11-14,0.5,0.5045454545454545,13344592812577313803,,,,,,
2023-06-06,7,700.0,70005.0,school05,0,12,5.0,11-14,0.5,0.5045454545454545,6293044106411352495,,,,,,
2023-06-05,11,1103.0,110300.0,school06,1,7,2.0,6-10,0.8444444444444444,0.5045454545454545,15143773422941003316,,,,,,
2023-06-01,11,1103.0,110300.0,school07,1,7,1.0,6-10,0.9,0.4545454545454545,1613680653361717337,,,,,,
2023-06-01,11,1103.0,110300.0,school08,1,7,1.0,6-10,0.9,0.4545454545454545,6449219776858216172,,,,,,
2023-06-05,11,1103.0,110300.0,school09,1,7,2.0,6-10,0.5,0.4931818181818181,6425705663858587005,,,,,,
